slug,symbol,name,date,ranknow,open,high,low,close,volume,market_price,close_ratio,spread
cardano,ADA,Cardano,3/31/2018,10,0.147115,0.160559,0.144857,0.155919,113124000,4042522911,0.7045,0.02
cardano,ADA,Cardano,4/1/2018,10,0.156597,0.160825,0.141343,0.150768,100833000,3908972571,0.4838,0.02
cardano,ADA,Cardano,4/2/2018,10,0.151691,0.158797,0.14859,0.156385,102697000,4054604926,0.7637,0.01
cardano,ADA,Cardano,4/3/2018,10,0.157864,0.173438,0.155254,0.172447,155987008,4471045533,0.9455,0.02
cardano,ADA,Cardano,4/4/2018,10,0.171158,0.179172,0.153626,0.155356,154800992,4027925971,0.0677,0.03
cardano,ADA,Cardano,4/5/2018,10,0.155592,0.156204,0.143742,0.148758,113407000,3856859159,0.4025,0.01
cardano,ADA,Cardano,4/6/2018,10,0.148394,0.150481,0.14183,0.144451,51827500,3745191266,0.303,0.01
cardano,ADA,Cardano,4/7/2018,10,0.144885,0.151469,0.143829,0.148794,48205400,3857792534,0.6499,0.01
cardano,ADA,Cardano,4/8/2018,10,0.148825,0.158452,0.148825,0.156599,51093100,4060153319,0.8075,0.01
cardano,ADA,Cardano,4/9/2018,10,0.157094,0.165656,0.147478,0.153106,93021904,3969590062,0.3096,0.02
cardano,ADA,Cardano,4/10/2018,10,0.15324,0.15782,0.149316,0.156347,55981300,4053619697,0.8268,0.01
cardano,ADA,Cardano,4/11/2018,10,0.156761,0.166431,0.154079,0.166029,91793296,4304645594,0.9675,0.01
cardano,ADA,Cardano,4/12/2018,10,0.166757,0.214525,0.16453,0.212233,488007008,5502579961,0.9542,0.05
cardano,ADA,Cardano,4/13/2018,10,0.211632,0.218382,0.196567,0.200532,230412992,5199207309,0.1818,0.02
cardano,ADA,Cardano,4/14/2018,10,0.198675,0.206495,0.194708,0.200853,113212000,5207529899,0.5213,0.01
cardano,ADA,Cardano,4/15/2018,10,0.201389,0.223444,0.19994,0.22139,169798000,5739994146,0.9126,0.02
cardano,ADA,Cardano,4/16/2018,10,0.221889,0.256646,0.211808,0.256646,678780992,6654078945,1,0.04
cardano,ADA,Cardano,4/17/2018,10,0.25509,0.272641,0.242771,0.243724,520975008,6319049340,0.0319,0.03
cardano,ADA,Cardano,4/18/2018,10,0.242734,0.262368,0.242734,0.260341,181118000,6749879471,0.8968,0.02
cardano,ADA,Cardano,4/19/2018,10,0.267493,0.273836,0.260818,0.272358,240910000,7061445078,0.8865,0.01
cardano,ADA,Cardano,4/20/2018,10,0.270986,0.301641,0.269697,0.301247,349348992,7810452218,0.9877,0.03
cardano,ADA,Cardano,4/21/2018,10,0.302292,0.307552,0.272684,0.29058,294632992,7533888157,0.5132,0.03
cardano,ADA,Cardano,4/22/2018,10,0.287488,0.296879,0.280765,0.285535,160968000,7403086086,0.296,0.02
cardano,ADA,Cardano,4/23/2018,10,0.285558,0.289623,0.283558,0.288473,127213000,7479259819,0.8104,0.01
cardano,ADA,Cardano,4/24/2018,10,0.288539,0.318699,0.287331,0.312875,369016992,8111932195,0.8143,0.03
cardano,ADA,Cardano,4/25/2018,10,0.312805,0.312805,0.265164,0.271654,351596000,7043192420,0.1362,0.05
cardano,ADA,Cardano,4/26/2018,10,0.270795,0.294972,0.259865,0.294295,220715008,7630207224,0.9807,0.04
cardano,ADA,Cardano,4/27/2018,10,0.294589,0.307469,0.287786,0.288489,197183008,7479674652,0.0357,0.02
cardano,ADA,Cardano,4/28/2018,10,0.28713,0.364954,0.28713,0.357874,636742016,9278624442,0.909,0.08
cardano,ADA,Cardano,4/29/2018,10,0.36067,0.387901,0.347508,0.365057,671886976,9464858589,0.4345,0.04
cardano,ADA,Cardano,4/30/2018,10,0.364297,0.364297,0.336625,0.343318,298712000,8901230003,0.2419,0.03
cardano,ADA,Cardano,5/1/2018,10,0.342953,0.363261,0.323701,0.358693,365521984,9299858712,0.8845,0.04
cardano,ADA,Cardano,5/2/2018,10,0.357602,0.376704,0.349324,0.37242,272855008,9655759610,0.8435,0.03
cardano,ADA,Cardano,5/3/2018,10,0.371926,0.389749,0.368789,0.369709,300814016,9585471322,0.0439,0.02
cardano,ADA,Cardano,5/4/2018,10,0.370777,0.370777,0.350842,0.360182,171266000,9338464121,0.4685,0.02
cardano,ADA,Cardano,5/5/2018,10,0.361318,0.373605,0.360962,0.366338,139447008,9498071167,0.4252,0.01
cardano,ADA,Cardano,5/6/2018,10,0.365933,0.365933,0.341467,0.350021,148186000,9075019157,0.3496,0.02
cardano,ADA,Cardano,5/7/2018,10,0.349948,0.349948,0.323506,0.335176,171384992,8690131795,0.4413,0.03
cardano,ADA,Cardano,5/8/2018,10,0.335595,0.348219,0.323071,0.328352,142455008,8513205465,0.21,0.03
cardano,ADA,Cardano,5/9/2018,10,0.328426,0.328426,0.304458,0.323593,178122000,8389818537,0.7984,0.02
cardano,ADA,Cardano,5/10/2018,10,0.323879,0.327908,0.296317,0.297089,122958000,7702647459,0.0244,0.03
cardano,ADA,Cardano,5/11/2018,10,0.296797,0.299462,0.248137,0.260127,348752000,6744331078,0.2336,0.05
cardano,ADA,Cardano,5/12/2018,10,0.262649,0.28341,0.241278,0.270932,255480992,7024473075,0.7038,0.04
cardano,ADA,Cardano,5/13/2018,10,0.27164,0.290151,0.264361,0.28589,179522000,7412290196,0.8348,0.03
cardano,ADA,Cardano,5/14/2018,10,0.285852,0.286088,0.261086,0.273434,161643008,7089342605,0.4939,0.03
cardano,ADA,Cardano,5/15/2018,10,0.274269,0.27876,0.257697,0.260155,97408800,6745057036,0.1167,0.02
cardano,ADA,Cardano,5/16/2018,10,0.259082,0.260186,0.24372,0.256375,108749000,6647052709,0.7686,0.02
cardano,ADA,Cardano,5/17/2018,10,0.257352,0.263111,0.242194,0.243664,83683800,6317493716,0.0703,0.02
cardano,ADA,Cardano,5/18/2018,10,0.242816,0.246809,0.234781,0.245544,79212200,6366236608,0.8948,0.01
cardano,ADA,Cardano,5/19/2018,10,0.246199,0.248354,0.238934,0.243271,57778000,6307304377,0.4604,0.01
cardano,ADA,Cardano,5/20/2018,10,0.243143,0.260785,0.240974,0.256136,101310000,6640856139,0.7653,0.02
cardano,ADA,Cardano,5/21/2018,10,0.25613,0.261169,0.247134,0.24884,85090304,6451692233,0.1216,0.01
cardano,ADA,Cardano,5/22/2018,10,0.249397,0.250076,0.223408,0.224408,78363296,5818242045,0.0375,0.03
cardano,ADA,Cardano,5/23/2018,10,0.224393,0.22615,0.198798,0.202873,124268000,5259902581,0.149,0.03
cardano,ADA,Cardano,5/24/2018,10,0.203324,0.213302,0.193109,0.208989,127678000,5418472545,0.7864,0.02
cardano,ADA,Cardano,5/25/2018,10,0.20906,0.210636,0.19732,0.200655,83368000,5202396339,0.2505,0.01
cardano,ADA,Cardano,5/26/2018,10,0.199761,0.205492,0.195895,0.196567,60616400,5096406474,0.07,0.01
cardano,ADA,Cardano,5/27/2018,10,0.196354,0.196436,0.192322,0.193557,58991000,5018365992,0.3002,0
cardano,ADA,Cardano,5/28/2018,10,0.193696,0.194977,0.174002,0.174783,95106200,4531611170,0.0372,0.02
cardano,ADA,Cardano,5/29/2018,10,0.175475,0.208739,0.174153,0.20319,185184000,5268121463,0.8396,0.03
binance-coin,BNB,Binance Coin,7/25/2017,16,0.115203,0.115841,0.101531,0.10587,145269,10587000,0.3032,0.01
binance-coin,BNB,Binance Coin,7/26/2017,16,0.105893,0.109013,0.099266,0.105138,200395,10513800,0.6024,0.01
binance-coin,BNB,Binance Coin,7/27/2017,16,0.105108,0.108479,0.100888,0.107737,344499,10773700,0.9023,0.01
binance-coin,BNB,Binance Coin,7/28/2017,16,0.107632,0.109019,0.101473,0.104067,342568,10406700,0.3438,0.01
binance-coin,BNB,Binance Coin,7/29/2017,16,0.104782,0.111264,0.101108,0.107811,340218,10781100,0.66,0.01
binance-coin,BNB,Binance Coin,7/30/2017,16,0.107935,0.108138,0.103162,0.106414,224261,10641400,0.6535,0
binance-coin,BNB,Binance Coin,7/31/2017,16,0.106828,0.108349,0.1016,0.10425,240309,10425000,0.3927,0.01
binance-coin,BNB,Binance Coin,8/1/2017,16,0.104595,0.106266,0.096109,0.099867,300413,9986680,0.37,0.01
binance-coin,BNB,Binance Coin,8/2/2017,16,0.099721,0.101211,0.097361,0.100452,256793,10045200,0.8029,0
binance-coin,BNB,Binance Coin,8/3/2017,16,0.100328,0.106978,0.09912,0.106642,293008,10664200,0.9572,0.01
binance-coin,BNB,Binance Coin,8/4/2017,16,0.106685,0.107756,0.102699,0.107494,287621,10749400,0.9482,0.01
binance-coin,BNB,Binance Coin,8/5/2017,16,0.107418,0.144653,0.10707,0.128871,542878,12887100,0.5801,0.04
binance-coin,BNB,Binance Coin,8/6/2017,16,0.129293,0.132988,0.12738,0.130999,393681,13099900,0.6453,0.01
binance-coin,BNB,Binance Coin,8/7/2017,16,0.133958,0.149765,0.1333,0.148848,748177,14884800,0.9443,0.02
binance-coin,BNB,Binance Coin,8/8/2017,16,0.148998,0.226925,0.147766,0.224421,2617340,22442100,0.9684,0.08
binance-coin,BNB,Binance Coin,8/9/2017,16,0.224748,0.260625,0.222158,0.242912,3075320,24291200,0.5395,0.04
binance-coin,BNB,Binance Coin,8/10/2017,16,0.251827,0.349976,0.245052,0.349079,4118070,34907900,0.9915,0.1
binance-coin,BNB,Binance Coin,8/11/2017,16,0.348785,0.409654,0.311067,0.392572,4413920,39257200,0.8267,0.1
binance-coin,BNB,Binance Coin,8/12/2017,16,0.392193,0.475992,0.337589,0.446365,5080760,44636500,0.7859,0.14
binance-coin,BNB,Binance Coin,8/13/2017,16,0.44599,1.02,0.44599,0.876828,13852100,87682800,0.7506,0.57
binance-coin,BNB,Binance Coin,8/14/2017,16,0.872918,1.46,0.735764,1.3,51698100,129557000,0.7791,0.72
binance-coin,BNB,Binance Coin,8/15/2017,16,1.33,1.38,0.923372,1.06,19824400,105655000,0.2992,0.46
binance-coin,BNB,Binance Coin,8/16/2017,16,1.12,1.45,1.08,1.44,31363100,143724000,0.973,0.37
binance-coin,BNB,Binance Coin,8/17/2017,16,1.44,2.11,1.32,1.97,61296500,196715000,0.8228,0.79
binance-coin,BNB,Binance Coin,8/18/2017,16,1.93,2.75,1.89,2.38,69048000,238400000,0.5698,0.86
binance-coin,BNB,Binance Coin,8/19/2017,16,2.33,2.33,1.82,2.09,43391300,209337000,0.5294,0.51
binance-coin,BNB,Binance Coin,8/20/2017,16,2.11,2.69,2.08,2.5,65350400,250258000,0.6885,0.61
binance-coin,BNB,Binance Coin,8/21/2017,16,2.43,2.91,2.43,2.7,72000600,270111000,0.5625,0.48
binance-coin,BNB,Binance Coin,8/22/2017,16,2.72,2.72,2.22,2.49,52091300,248527000,0.54,0.5
binance-coin,BNB,Binance Coin,8/23/2017,16,2.47,2.96,2.47,2.58,64925100,258043000,0.2245,0.49
binance-coin,BNB,Binance Coin,8/24/2017,16,2.63,2.66,2.28,2.38,45080400,237932000,0.2632,0.38
binance-coin,BNB,Binance Coin,8/25/2017,16,2.39,2.73,2.39,2.5,49977600,249687000,0.3235,0.34
binance-coin,BNB,Binance Coin,8/26/2017,16,2.53,2.54,1.96,2.17,26690700,216936000,0.3621,0.58
binance-coin,BNB,Binance Coin,8/27/2017,16,2.18,2.31,1.86,2.01,17214900,200519000,0.3333,0.45
binance-coin,BNB,Binance Coin,8/28/2017,16,2.02,2.17,1.96,2.04,15413900,204290000,0.381,0.21
binance-coin,BNB,Binance Coin,8/29/2017,16,2.11,2.33,1.99,2.33,20372000,232758000,1,0.34
binance-coin,BNB,Binance Coin,8/30/2017,16,2.28,2.37,2.09,2.35,24830000,235005000,0.9286,0.28
binance-coin,BNB,Binance Coin,8/31/2017,16,2.33,2.41,2.2,2.2,20214800,220379000,0,0.21
binance-coin,BNB,Binance Coin,9/1/2017,16,2.2,2.39,2.12,2.38,20990700,238417000,0.963,0.27
binance-coin,BNB,Binance Coin,9/2/2017,16,2.5,2.85,1.72,1.99,22995400,199268000,0.2389,1.13
binance-coin,BNB,Binance Coin,9/3/2017,16,1.93,2.02,1.42,1.58,11662000,157580000,0.2667,0.6
binance-coin,BNB,Binance Coin,9/4/2017,16,1.58,1.58,0.61301,1.05,20075100,104957000,0.4519,0.97
binance-coin,BNB,Binance Coin,9/5/2017,16,1.03,1.12,0.740622,0.973716,9453770,97371600,0.6144,0.38
binance-coin,BNB,Binance Coin,9/6/2017,16,0.990521,1.17,0.7355,1.09,14279400,108614000,0.8159,0.43
binance-coin,BNB,Binance Coin,9/7/2017,16,1.03,1.51,0.956745,1.37,15442300,136622000,0.747,0.55
binance-coin,BNB,Binance Coin,9/8/2017,16,1.4,1.4,0.946601,1.01,9872850,100683000,0.1398,0.45
binance-coin,BNB,Binance Coin,9/9/2017,16,1.01,1.03,0.863061,0.989301,4011510,98930100,0.7562,0.17
binance-coin,BNB,Binance Coin,9/10/2017,16,0.982078,1,0.852385,0.942159,3257430,94215900,0.6082,0.15
binance-coin,BNB,Binance Coin,9/11/2017,16,0.949186,1.1,0.902,1.03,5167180,102581000,0.6465,0.2
binance-coin,BNB,Binance Coin,9/12/2017,16,1.03,1.21,0.987632,1.04,7213490,103568000,0.2355,0.22
binance-coin,BNB,Binance Coin,9/13/2017,16,1.04,1.04,0.880241,0.937204,2780700,93720400,0.3566,0.16
binance-coin,BNB,Binance Coin,9/14/2017,16,0.93787,0.950177,0.673482,0.678784,3134360,67878400,0.0192,0.28
binance-coin,BNB,Binance Coin,9/15/2017,16,0.683305,0.849217,0.526755,0.799709,4625680,79970900,0.8465,0.32
binance-coin,BNB,Binance Coin,9/16/2017,16,0.808056,0.927197,0.746113,0.804198,2829570,80419800,0.3208,0.18
binance-coin,BNB,Binance Coin,9/17/2017,16,0.803423,0.814797,0.733745,0.789589,1273640,78958900,0.689,0.08
binance-coin,BNB,Binance Coin,9/18/2017,16,0.789565,0.937029,0.787604,0.909202,3717860,90920200,0.8138,0.15
binance-coin,BNB,Binance Coin,9/19/2017,16,0.907398,0.909132,0.787653,0.802425,2888420,80242500,0.1216,0.12
binance-coin,BNB,Binance Coin,9/20/2017,16,0.815032,0.816384,0.743676,0.74789,2536950,74789000,0.058,0.07
binance-coin,BNB,Binance Coin,9/21/2017,16,0.764013,0.781775,0.684281,0.70214,2238040,70214000,0.1832,0.1
binance-coin,BNB,Binance Coin,9/22/2017,16,0.698871,0.740154,0.68326,0.715893,2099500,71589300,0.5736,0.06
binance-coin,BNB,Binance Coin,9/23/2017,16,0.717196,0.7774,0.707845,0.770965,2276080,77096500,0.9075,0.07
binance-coin,BNB,Binance Coin,9/24/2017,16,0.775804,0.788347,0.736221,0.783268,2402720,78326800,0.9026,0.05
binance-coin,BNB,Binance Coin,9/25/2017,16,0.784244,0.936568,0.773316,0.917059,3695220,91705900,0.8805,0.16
binance-coin,BNB,Binance Coin,9/26/2017,16,0.918922,0.940082,0.859212,0.860747,3460160,86074700,0.019,0.08
binance-coin,BNB,Binance Coin,9/27/2017,16,0.855698,1.2,0.855698,1.14,8394020,114366000,0.8257,0.34
binance-coin,BNB,Binance Coin,9/28/2017,16,1.15,1.43,1.15,1.38,13944300,137788000,0.8214,0.28
binance-coin,BNB,Binance Coin,9/29/2017,16,1.37,1.37,1.14,1.27,8474270,126624000,0.5652,0.23
binance-coin,BNB,Binance Coin,9/30/2017,16,1.27,1.31,1.23,1.28,6194570,128358000,0.625,0.08
binance-coin,BNB,Binance Coin,10/1/2017,16,1.28,1.53,1.26,1.53,9043600,152653000,1,0.27
binance-coin,BNB,Binance Coin,10/2/2017,16,1.53,1.98,1.51,1.96,19367700,196467000,0.9574,0.47
binance-coin,BNB,Binance Coin,10/3/2017,16,1.97,2.03,1.67,1.82,14411500,182070000,0.4167,0.36
binance-coin,BNB,Binance Coin,10/4/2017,16,1.85,1.86,1.52,1.6,7227750,160148000,0.2353,0.34
binance-coin,BNB,Binance Coin,10/5/2017,16,1.63,1.74,1.42,1.68,7503500,167849000,0.8125,0.32
binance-coin,BNB,Binance Coin,10/6/2017,16,1.68,1.71,1.53,1.58,6076260,157991000,0.2778,0.18
binance-coin,BNB,Binance Coin,10/7/2017,16,1.61,1.61,1.5,1.58,5578780,158425000,0.7273,0.11
binance-coin,BNB,Binance Coin,10/8/2017,16,1.58,1.6,1.22,1.22,4515300,121723000,0,0.38
binance-coin,BNB,Binance Coin,10/9/2017,16,1.21,1.58,1.21,1.4,9667100,140378000,0.5135,0.37
binance-coin,BNB,Binance Coin,10/10/2017,16,1.43,1.47,1.34,1.39,6912770,139336000,0.3846,0.13
binance-coin,BNB,Binance Coin,10/11/2017,16,1.4,1.46,1.38,1.43,6123140,143373000,0.625,0.08
binance-coin,BNB,Binance Coin,10/12/2017,16,1.43,1.44,1.28,1.34,5275850,134376000,0.375,0.16
binance-coin,BNB,Binance Coin,10/13/2017,16,1.34,1.51,1.18,1.44,5705760,143548000,0.7879,0.33
binance-coin,BNB,Binance Coin,10/14/2017,16,1.47,1.54,1.41,1.54,3355060,153819000,1,0.13
binance-coin,BNB,Binance Coin,10/15/2017,16,1.5,1.68,1.41,1.56,5987930,155844000,0.5556,0.27
binance-coin,BNB,Binance Coin,10/16/2017,16,1.56,1.6,1.39,1.44,2960330,144070000,0.2381,0.21
binance-coin,BNB,Binance Coin,10/17/2017,16,1.44,1.47,1.36,1.39,1744390,138995000,0.2727,0.11
binance-coin,BNB,Binance Coin,10/18/2017,16,1.39,1.42,1.21,1.33,2311140,132756000,0.5714,0.21
binance-coin,BNB,Binance Coin,10/19/2017,16,1.33,1.35,1.25,1.28,1791220,128461000,0.3,0.1
binance-coin,BNB,Binance Coin,10/20/2017,16,1.28,1.37,1.22,1.24,1703230,122967467,0.1333,0.15
binance-coin,BNB,Binance Coin,10/21/2017,16,1.24,1.27,1.17,1.25,1331640,124168507,0.8,0.1
binance-coin,BNB,Binance Coin,10/22/2017,16,1.26,1.3,1.18,1.21,1631220,120180223,0.25,0.12
binance-coin,BNB,Binance Coin,10/23/2017,16,1.23,1.28,1.1,1.18,2355560,117205842,0.4444,0.18
binance-coin,BNB,Binance Coin,10/24/2017,16,1.18,1.38,1.14,1.25,4833390,123612048,0.4583,0.24
binance-coin,BNB,Binance Coin,10/25/2017,16,1.24,1.27,1.17,1.25,2288360,124042759,0.8,0.1
binance-coin,BNB,Binance Coin,10/26/2017,16,1.26,1.26,1.1,1.21,2400010,119668320,0.6875,0.16
binance-coin,BNB,Binance Coin,10/27/2017,16,1.21,1.22,1.11,1.17,2067650,116260259,0.5455,0.11
binance-coin,BNB,Binance Coin,10/28/2017,16,1.18,1.2,1.14,1.15,1495260,114120566,0.1667,0.06
binance-coin,BNB,Binance Coin,10/29/2017,16,1.18,1.26,1.16,1.24,1969690,122899147,0.8,0.1
binance-coin,BNB,Binance Coin,10/30/2017,16,1.23,1.36,1.2,1.31,2437230,129933102,0.6875,0.16
binance-coin,BNB,Binance Coin,10/31/2017,16,1.34,1.41,1.27,1.31,3397150,129994490,0.2857,0.14
binance-coin,BNB,Binance Coin,11/1/2017,16,1.34,1.34,1.22,1.26,2118920,124910122,0.3333,0.12
binance-coin,BNB,Binance Coin,11/2/2017,16,1.26,1.37,1.2,1.3,3550520,128681565,0.5882,0.17
binance-coin,BNB,Binance Coin,11/3/2017,16,1.29,1.48,1.29,1.46,3201070,144483209,0.8947,0.19
binance-coin,BNB,Binance Coin,11/4/2017,16,1.46,1.7,1.4,1.64,4685320,162105721,0.8,0.3
binance-coin,BNB,Binance Coin,11/5/2017,16,1.64,1.64,1.46,1.52,2681150,150665643,0.3333,0.18
binance-coin,BNB,Binance Coin,11/6/2017,16,1.53,1.67,1.48,1.57,5042750,155431187,0.4737,0.19
binance-coin,BNB,Binance Coin,11/7/2017,16,1.57,1.82,1.55,1.81,9469500,178862850,0.963,0.27
binance-coin,BNB,Binance Coin,11/8/2017,16,1.8,2.06,1.78,2.03,18796200,201099414,0.8929,0.28
binance-coin,BNB,Binance Coin,11/9/2017,16,2.05,2.17,1.89,1.99,19192200,197114101,0.3571,0.28
binance-coin,BNB,Binance Coin,11/10/2017,16,2.01,2.07,1.64,1.8,11155000,177912316,0.3721,0.43
binance-coin,BNB,Binance Coin,11/11/2017,16,1.79,1.92,1.61,1.67,8178150,165399917,0.1935,0.31
binance-coin,BNB,Binance Coin,11/12/2017,16,1.67,1.67,1.46,1.52,15298700,150470586,0.2857,0.21
binance-coin,BNB,Binance Coin,11/13/2017,16,1.53,1.74,1.52,1.69,12238800,166998993,0.7727,0.22
binance-coin,BNB,Binance Coin,11/14/2017,16,1.69,1.74,1.57,1.59,7829600,157687716,0.1176,0.17
binance-coin,BNB,Binance Coin,11/15/2017,16,1.59,1.62,1.5,1.53,7615500,151535976,0.25,0.12
binance-coin,BNB,Binance Coin,11/16/2017,16,1.56,1.68,1.54,1.58,8928640,156236171,0.2857,0.14
binance-coin,BNB,Binance Coin,11/17/2017,16,1.58,1.58,1.5,1.51,8508840,149546785,0.125,0.08
binance-coin,BNB,Binance Coin,11/18/2017,16,1.51,1.68,1.5,1.67,32167300,165782111,0.9444,0.18
binance-coin,BNB,Binance Coin,11/19/2017,16,1.67,1.7,1.57,1.61,38081700,159785823,0.3077,0.13
binance-coin,BNB,Binance Coin,11/20/2017,16,1.63,1.66,1.56,1.62,12994500,160843292,0.6,0.1
binance-coin,BNB,Binance Coin,11/21/2017,16,1.66,1.66,1.55,1.57,5440790,155853977,0.1818,0.11
binance-coin,BNB,Binance Coin,11/22/2017,16,1.59,1.62,1.56,1.61,7177000,159585815,0.8333,0.06
binance-coin,BNB,Binance Coin,11/23/2017,16,1.61,1.62,1.54,1.55,8392640,153342982,0.125,0.08
binance-coin,BNB,Binance Coin,11/24/2017,16,1.57,1.82,1.56,1.72,12155400,170077338,0.6154,0.26
binance-coin,BNB,Binance Coin,11/25/2017,16,1.72,1.96,1.69,1.87,12839900,185539364,0.6667,0.27
binance-coin,BNB,Binance Coin,11/26/2017,16,1.89,1.94,1.83,1.85,9056850,183485814,0.1818,0.11
binance-coin,BNB,Binance Coin,11/27/2017,16,1.87,1.95,1.79,1.94,22826600,192382222,0.9375,0.16
binance-coin,BNB,Binance Coin,11/28/2017,16,1.96,1.96,1.87,1.92,36377700,189820730,0.5556,0.09
binance-coin,BNB,Binance Coin,11/29/2017,16,1.92,2.05,1.68,1.75,43765500,173425991,0.1892,0.37
binance-coin,BNB,Binance Coin,11/30/2017,16,1.76,2.05,1.76,2,31559500,197727988,0.8276,0.29
binance-coin,BNB,Binance Coin,12/1/2017,16,2,2.14,1.92,2.07,28867200,204981753,0.6818,0.22
binance-coin,BNB,Binance Coin,12/2/2017,16,2.08,2.12,2,2.08,24332700,206361018,0.6667,0.12
binance-coin,BNB,Binance Coin,12/3/2017,16,2.09,2.38,2.05,2.23,35163500,220528932,0.5455,0.33
binance-coin,BNB,Binance Coin,12/4/2017,16,2.26,2.58,2.26,2.49,41226200,246711204,0.7188,0.32
binance-coin,BNB,Binance Coin,12/5/2017,16,2.5,2.73,2.5,2.6,49190000,256971034,0.4348,0.23
binance-coin,BNB,Binance Coin,12/6/2017,16,2.58,2.78,2.35,2.59,41731500,256217538,0.5581,0.43
binance-coin,BNB,Binance Coin,12/7/2017,16,2.55,2.91,2.49,2.78,28297900,275253969,0.6905,0.42
binance-coin,BNB,Binance Coin,12/8/2017,16,2.77,2.87,2.26,2.83,38648500,280275959,0.9344,0.61
binance-coin,BNB,Binance Coin,12/9/2017,16,2.83,2.87,2.33,2.61,27217000,258469116,0.5185,0.54
binance-coin,BNB,Binance Coin,12/10/2017,16,2.66,2.7,2.21,2.48,19258500,245888397,0.551,0.49
binance-coin,BNB,Binance Coin,12/11/2017,16,2.51,2.82,2.5,2.71,19427000,267996243,0.6563,0.32
binance-coin,BNB,Binance Coin,12/12/2017,16,2.73,2.78,2.61,2.68,24523200,265827837,0.4118,0.17
binance-coin,BNB,Binance Coin,12/13/2017,16,2.69,2.88,2.57,2.78,28429500,275070793,0.6774,0.31
binance-coin,BNB,Binance Coin,12/14/2017,16,2.77,3.16,2.77,3.16,40335300,312759482,1,0.39
binance-coin,BNB,Binance Coin,12/15/2017,16,3.16,4.41,3.14,4,52745900,395674796,0.6772,1.27
binance-coin,BNB,Binance Coin,12/16/2017,16,4.17,4.73,3.92,4.66,54002400,461865655,0.9136,0.81
binance-coin,BNB,Binance Coin,12/17/2017,16,4.67,6.75,4.67,5.76,98159600,569995874,0.524,2.08
binance-coin,BNB,Binance Coin,12/18/2017,16,5.79,6.22,5.28,5.62,66623700,556047772,0.3617,0.94
binance-coin,BNB,Binance Coin,12/19/2017,16,5.65,6.55,5.58,5.79,66695200,573521763,0.2165,0.97
binance-coin,BNB,Binance Coin,12/20/2017,16,5.79,5.79,4.93,5.18,47866900,512517257,0.2907,0.86
binance-coin,BNB,Binance Coin,12/21/2017,16,5.18,5.7,4.81,5.18,46905500,512893510,0.4157,0.89
binance-coin,BNB,Binance Coin,12/22/2017,16,5.21,5.21,3.51,4.34,36672600,429339556,0.4882,1.7
binance-coin,BNB,Binance Coin,12/23/2017,16,4.39,5.13,4.31,4.84,32930300,479154490,0.6463,0.82
binance-coin,BNB,Binance Coin,12/24/2017,16,4.74,5.29,4.2,5.29,43676900,523356320,1,1.09
binance-coin,BNB,Binance Coin,12/25/2017,16,5.31,6.96,5.25,6.56,66374400,649532830,0.7661,1.71
binance-coin,BNB,Binance Coin,12/26/2017,16,6.56,10.62,6.5,9.03,167812992,894038992,0.6141,4.12
binance-coin,BNB,Binance Coin,12/27/2017,16,9.25,11.3,8.49,10.11,167808000,1000734498,0.5765,2.81
binance-coin,BNB,Binance Coin,12/28/2017,16,10.13,10.2,8.15,9.32,109298000,922950090,0.5707,2.05
binance-coin,BNB,Binance Coin,12/29/2017,16,9.32,9.53,8.54,8.81,70849400,872075706,0.2727,0.99
binance-coin,BNB,Binance Coin,12/30/2017,16,8.71,8.76,7.19,7.84,72933904,776369764,0.414,1.57
binance-coin,BNB,Binance Coin,12/31/2017,16,7.76,8.84,7.71,8.64,74927904,855043318,0.823,1.13
binance-coin,BNB,Binance Coin,1/1/2018,16,8.63,8.7,7.96,8.41,66422800,833164195,0.6081,0.74
binance-coin,BNB,Binance Coin,1/2/2018,16,8.46,9.12,8.22,8.84,104789000,875062959,0.6889,0.9
binance-coin,BNB,Binance Coin,1/3/2018,16,8.77,9.58,8.53,9.54,108852000,944185622,0.9619,1.05
binance-coin,BNB,Binance Coin,1/4/2018,16,9.45,9.54,8.85,9.21,158819008,912314006,0.5217,0.69
binance-coin,BNB,Binance Coin,1/5/2018,16,9.15,16.72,9.09,14.92,341504992,1477011641,0.7641,7.63
binance-coin,BNB,Binance Coin,1/6/2018,16,14.87,23.51,14.82,22.76,637020992,2253538837,0.9137,8.69
binance-coin,BNB,Binance Coin,1/7/2018,16,22.77,22.77,18.24,18.66,258050000,1847284395,0.0927,4.53
binance-coin,BNB,Binance Coin,1/8/2018,16,18.65,19.22,15.35,18.26,296617984,1808084753,0.7519,3.87
binance-coin,BNB,Binance Coin,1/9/2018,16,18.17,20.32,16.8,17.41,194750000,1724011965,0.1733,3.52
binance-coin,BNB,Binance Coin,1/10/2018,16,17.71,17.71,15.17,17.39,146582000,1721932671,0.874,2.54
binance-coin,BNB,Binance Coin,1/11/2018,16,17.57,23.15,15.29,21.04,389228000,2083521898,0.7316,7.86
binance-coin,BNB,Binance Coin,1/12/2018,16,21.48,24.91,19.93,22.32,387537984,2209626128,0.4799,4.98
binance-coin,BNB,Binance Coin,1/13/2018,16,22.35,23.67,21.37,22.17,181676000,2195576042,0.3478,2.3
binance-coin,BNB,Binance Coin,1/14/2018,16,22.25,22.25,19.14,20.78,129239000,2057243582,0.5273,3.11
